topic,argument,summary,stance,ibm_pro_deb_qs
abortion,they aren't killing a human because it hasn't been born yet.,"A fetus is not a human yet, so it's okay to abort.",1,0.5195654630661011
abortion,"A foetus in its early weeks cannot think, cannot take care of itself at all, can't make choices.","A fetus is not a human yet, so it's okay to abort.",1,0.7756602764129639
abortion,And a fetus isn't a human.,"A fetus is not a human yet, so it's okay to abort.",1,0.4173980057239532
abortion,birth is a distinct and unambiguous process separating the foetus from the newborn,"A fetus is not a human yet, so it's okay to abort.",1,0.6500504612922668
abortion,"if apples are not the same as the trees they may become, then a fetus is not the same as the person it may become.","A fetus is not a human yet, so it's okay to abort.",1,0.4512690007686615
abortion,It's the termination of a collection of cells that  cannot  survive outside of the womb because it isn't a human.,"A fetus is not a human yet, so it's okay to abort.",1,0.7404493093490601
abortion,"I'm leaning towards a 'first trimester' option, to me that seems to be the commonly accepted medical grounds.","A fetus is not a human yet, so it's okay to abort.",1,0.5931956171989441
abortion,"A fetus, on the other hand, is not 'unconscious' at every stage of the pregnancy.","A fetus is not a human yet, so it's okay to abort.",1,0.6969796419143677
abortion,"Facts about abortion are that the fetus does not have brain waves, and therefore a consciousness, until a certain stage in the pregnancy","A fetus is not a human yet, so it's okay to abort.",1,0.6496173739433289
abortion,"Before that certain point, it has no consciousness.","A fetus is not a human yet, so it's okay to abort.",1,0.373004674911499
abortion,I see abortion as acceptable up until a certain point,"A fetus is not a human yet, so it's okay to abort.",1,0.4078976809978485
abortion,I am for abortion but not if it is late-term,"A fetus is not a human yet, so it's okay to abort.",1,0.3659908473491668
abortion,abortion if the baby is going to be disabled(if they wish) .,"A fetus is not a human yet, so it's okay to abort.",1,0.543502688407898
abortion,"The majority of the time, what is aborted cannot be construed in any rational sense to be a life in the sense of being a person.","A fetus is not a human yet, so it's okay to abort.",1,0.7128814458847046
abortion,"Abortions terminate embryos which are just cells, they aren't people.","A fetus is not a human yet, so it's okay to abort.",1,0.7909063100814819
abortion,A fetus doesn't have the same rights that a fully developed human does,"A fetus is not a human yet, so it's okay to abort.",1,0.7063096165657043
abortion,"A nervous system is required to feel, but without a proper mind, one in development it isn't feeling anything we might consider human.","A fetus is not a human yet, so it's okay to abort.",1,0.4922034442424774
abortion,Since there is no coherent brain activity in early fetal development until AT LEAST 22 weeks we are most certainly not dealing with anything we could meaingfully call a person prior to that time.,"A fetus is not a human yet, so it's okay to abort.",1,0.6388157606124878
abortion,"So I think it's good as long as it is the beginning of pregnancy, but just before giving birth.","A fetus is not a human yet, so it's okay to abort.",1,0.5320824980735779
abortion,"It is best if at the beginning of pregnancy abortion, because that is the child is not large","A fetus is not a human yet, so it's okay to abort.",1,0.4362751841545105
abortion,we know scientifically beyond doubt (despite christian blitz misinformation campaign on the subject) that the cluster of cells is not self-aware and is not capable of feeling pain.,"A fetus is not a human yet, so it's okay to abort.",1,0.6002331376075745
abortion,Nowhere in the U.S. is abortion legal after the 3rd trimester unless that cluster of cells is known to have birth defects which will kill it or the mother upon birth,"A fetus is not a human yet, so it's okay to abort.",1,0.8496065735816956
abortion,The fetus cannot think nor can feel.,"A fetus is not a human yet, so it's okay to abort.",1,0.386168897151947
abortion,Or if it is a fact that the child will be born with a disorder that will make it suffer all it's life and die in only about ten years after birth?,"A fetus is not a human yet, so it's okay to abort.",1,0.6912313103675842
abortion,Potential life doesn't matter.,"A fetus is not a human yet, so it's okay to abort.",1,0.4101383090019226
abortion,"potential life doesn't carry moral weight, only actual life.","A fetus is not a human yet, so it's okay to abort.",1,0.6748037934303284
abortion,A fetus is not legally considered a human life and so it cannot fit the definition of murder as you are using it.,"A fetus is not a human yet, so it's okay to abort.",1,0.7559487223625183
abortion,I disagree with the assumption that a fetus is a human being.,"A fetus is not a human yet, so it's okay to abort.",1,0.4366866946220398
abortion,"Or we can consider the other case whena fetus has a diagnose with Tay-Sachs disease, a circumstance of considerable interest inasmuch as Tay-Sachs is an untreatable genetic disease.","A fetus is not a human yet, so it's okay to abort.",1,0.6559768319129944
abortion,But what if the child has some terrible genetic disease that will render their life to be agonizing.,"A fetus is not a human yet, so it's okay to abort.",1,0.7318925261497498
abortion,"Depends on how far along the child is, if the pregnancy is not past the first trimester then no it is not taking a life.","A fetus is not a human yet, so it's okay to abort.",1,0.6690850257873535
abortion,"A fetus is a parasite, living off of the host until the pregnancy has been full filled and the baby has been birthed.","A fetus is not a human yet, so it's okay to abort.",1,0.6621425747871399
abortion,A fetus is not a person.,"A fetus is not a human yet, so it's okay to abort.",1,0.456333577632904
abortion,I also agree when a child has severe deformities or disabilities or an instance or rape (because of religion raped children as young as 7 have had to give birth which is no life for the baby or the mother).,"A fetus is not a human yet, so it's okay to abort.",1,0.6025680303573608
abortion,"If a baby cannot survive outside the womb, or outside of an artificial womb known as an incubator, there is nothing morally or ethically wrong about aborting that said baby.","A fetus is not a human yet, so it's okay to abort.",1,0.8905351758003235
abortion,There's no point in fighting for something that isn't a living breathing thing- embryos do NOT count,"A fetus is not a human yet, so it's okay to abort.",1,0.6382626891136169
abortion,I said I don't believe abortion should be allowed past the second trimester as that is when the fetus feels pains,"A fetus is not a human yet, so it's okay to abort.",1,0.4650792777538299
abortion,Does an unborn baby have self-awareness/sapience/soul/spirit/ intellect/free-thought?,"A fetus is not a human yet, so it's okay to abort.",1,0.4777039885520935
