topic,argument,key_point,stance,label,ibm_pro_deb_qs
We should ban cosmetic surgery,"cosmetic surgery is known to be risky and detrimental to everybody in the long-term, particularly those that have a number of treatment",cosmetic surgery is an unnecessary health risk,1,1,0.9296525716781616
We should ban cosmetic surgery,cosmetic surgery is needed for reconstructive surgery and is a necessary part of the process.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.8738632202148438
We should ban cosmetic surgery,cosmetic surgery is only for the wealthy and results in poor people feeling worse about themselves.,cosmetic surgery is an unnecessary health risk,1,0,0.9284572601318359
We should ban cosmetic surgery,"cosmetic surgery is risky, expensive  and create a society based on superficial looks.",cosmetic surgery is an unnecessary health risk,1,1,0.9025971293449402
We should ban cosmetic surgery,cosmetic surgery is taking unnecessary risks.,cosmetic surgery is an unnecessary health risk,1,1,0.931526243686676
We should ban cosmetic surgery,cosmetic surgery is too dangerous and people should be who they are,cosmetic surgery is an unnecessary health risk,1,1,0.8757187724113464
We should ban cosmetic surgery,cosmetic surgery is too risky and unnecessary. it isn't needed to improve a health outcome therefore making it too risky for something completely unnecessary.,cosmetic surgery is an unnecessary health risk,1,1,0.9257128834724426
We should ban cosmetic surgery,cosmetic surgery is unnecessary and dangerous.,cosmetic surgery is an unnecessary health risk,1,1,0.8779916763305664
We should ban cosmetic surgery,cosmetic surgery is unnecessary and does not provide health benefits,cosmetic surgery is an unnecessary health risk,1,1,0.9260959029197693
We should ban cosmetic surgery,cosmetic surgery is vital for people like burn victims to heal and feel more normal.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.9299882650375366
We should ban cosmetic surgery,cosmetic surgery it is a personal choice and no one has the right to deny them that,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,1,0.8897396326065063
We should ban cosmetic surgery,cosmetic surgery just increases the prevalence of body dysmorphia and leaves the poor with no access to such treatments. for these reasons it should be banned.,cosmetic surgery is an unnecessary health risk,1,0,0.988818347454071
We should ban cosmetic surgery,cosmetic surgery leads to some people becoming disfigured when they are operated on by unskilled surgeons.,cosmetic surgery is an unnecessary health risk,1,0,0.9505888223648071
We should ban cosmetic surgery,cosmetic surgery makes people feel better about themselves.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.8936338424682617
We should ban cosmetic surgery,cosmetic surgery only changes the outer appearance of a person and doesn't deal with the emotional issues that make someone feel they are less perfect just as they are.,cosmetic surgery is an unnecessary health risk,1,0,0.8951246738433838
We should ban cosmetic surgery,cosmetic surgery ought to be available to anyone who has a disfigurement,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.8666858077049255
We should ban cosmetic surgery,cosmetic surgery presents many health risks.,cosmetic surgery is an unnecessary health risk,1,1,0.9453405737876892
We should ban cosmetic surgery,cosmetic surgery promotes unhealthy body image ideals,cosmetic surgery is an unnecessary health risk,1,0,0.9940605759620667
We should ban cosmetic surgery,cosmetic surgery provides an important resource for people who have been involved in accidents and helps to enable them to resume a normal life.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.9759258031845093
We should ban cosmetic surgery,cosmetic surgery should be allowed in a free enterprise system where people can act of their own free will in making that decision.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,1,0.9777297377586365
We should ban cosmetic surgery,"cosmetic surgery should be banned because a lot of people these days continuously get it, which can eventually lead to them having a mental disorder.",cosmetic surgery is an unnecessary health risk,1,0,0.8339472413063049
We should ban cosmetic surgery,cosmetic surgery should be banned because it is really not a necessary type of surgery.,cosmetic surgery is an unnecessary health risk,1,1,0.7850909233093262
We should ban cosmetic surgery,cosmetic surgery should be banned because the risks attached both to the surgery and in the longer term are not worth the gains.,cosmetic surgery is an unnecessary health risk,1,1,0.9233703017234802
We should ban cosmetic surgery,cosmetic surgery should be lawful as everyone should be allowed to do anything to their body as long as they are informed and aware of the risks.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,1,0.9505059123039246
We should ban cosmetic surgery,cosmetic surgery should not be banned because it helps people recover from traumatic injuries resulting from accidents or disease.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.9514010548591614
We should ban cosmetic surgery,cosmetic surgery shouldn't be banned because there are plenty of cases and times when someone is in a accident and they actually need it to fix their appearance.,cosmetic surgery is a choice and bodily autonomy is paramount.,-1,0,0.8958219289779663
