topic,argument,key_point,stance,label,set,ibm_pro_deb_qs
Homeschooling should be banned,homeschooling allows parents to emphasis topics that are important and necessary instead of the fluf that is added by the school systems.,Parents will have more ability to pay-attention/educate their child,-1,1,train,0.8843734264373779
Homeschooling should be banned,homeschooling allows parents to teach using methods that are best suited to their child's way of learning,Homeschools can be personalized to the child's pace/needs,-1,1,train,0.9690905809402466
Homeschooling should be banned,homeschooling allows the child to get more direct instruction and can be completed at their speed and not someone else's.,Homeschools can be personalized to the child's pace/needs,-1,1,train,0.953324258327484
Homeschooling should be banned,homeschooling can be tailored to individual needs of children.,Homeschools can be personalized to the child's pace/needs,-1,1,train,0.9361003637313844
Homeschooling should be banned,homeschooling can be useful when a child is being bullied in school and needs protection from their bullies.,Mainstream schools have a lot of violence/bullying,-1,1,train,0.9489095211029052
Homeschooling should be banned,homeschooling can lead to children not forming the social bonds with their peers which they should.,Mainstream schools are essential to develop social skills,1,1,train,0.9826673269271852
Homeschooling should be banned,homeschooling can provide more one on one attention and can allow the child to learn at their own speed.,Homeschools can be personalized to the child's pace/needs,-1,1,train,0.991610050201416
Homeschooling should be banned,homeschooling can put children at a disadvantage if their parents are not intelligent enough to provide a good education.,Parents are not qualified as teachers,1,1,train,0.9792340397834778
Homeschooling should be banned,homeschooling cannot provide the quality of education that real teachers and a real school can provide.,Mainstream schools are of higher educational quality,1,1,train,1.0010457038879397
Homeschooling should be banned,homeschooling causes a decline in education.,Mainstream schools are of higher educational quality,1,1,train,0.9402788877487184
Homeschooling should be banned,"homeschooling causes stunted social skills in children, creating larger problems for them as adults",Mainstream schools are essential to develop social skills,1,1,train,0.995503544807434
Homeschooling should be banned,homeschooling children creates children that have no social skills and won't be able to function in a workplace with other people.,Mainstream schools are essential to develop social skills,1,1,train,0.9833609461784364
Homeschooling should be banned,homeschooling closes kids off from creating relationships with others their age,Mainstream schools are essential to develop social skills,1,1,train,0.9160813093185424
Homeschooling should be banned,homeschooling closes students off from peer to peer interaction,Mainstream schools are essential to develop social skills,1,1,train,0.9474380016326904
Homeschooling should be banned,homeschooling deprives children of essential social interaction with their peers.,Mainstream schools are essential to develop social skills,1,1,train,1.0121111869812012
Homeschooling should be banned,homeschooling deprives the child of learning social behaviors and norms.,Mainstream schools are essential to develop social skills,1,1,train,0.9671185612678528
Homeschooling should be banned,homeschooling does not allow the child or children to socialize with others of their own age.,Mainstream schools are essential to develop social skills,1,1,train,0.9099013209342957
Homeschooling should be banned,homeschooling does not educate children in the way they should be educated causing them to often be behind those of their own age.,Mainstream schools are of higher educational quality,1,1,train,0.9579706192016602
Homeschooling should be banned,homeschooling does not give children social interaction.,Mainstream schools are essential to develop social skills,1,1,train,0.9383227825164796
